,nickname,score,review,stay_date,label1
1692,스노유리,50,당일에 급히 예약하고 떠났는데스위트 업글도 해주시고킹베드라 침실도 좋았고 거실도 뷰가 멋지고 시설도 훌륭했어요욕실도 깔끔하고 26층인데도 수압이 세고 온수도 잘 나왔어요석촌호수뷰를 주셔서 야경도 좋았구요서울스카이 관광도 편하게해서 멋진여행이 되었어요지하1층 비어펍도 분위기좋고 맥주 맛있었어요다음에 또 방문할 계획입니다,2019-01-01,1
1693,BoardingPass733606,50,롯데월드점 라세느다양하고 맛있는 음식을 즐길 수 있었습니다 가족과 식사하기에 좋았고 특히 룸으로 예약하면 좀 더 여유있게 즐길 수 있습니다 직원들은 친절하나 주차는 아주 어렵고 주차장안내도 부정확하여 불편함이 있었습니다,2019-01-01,1
1694,9782hk,50,저는 1월 잠실롯데호텔에 갔었고 그때 택시에 짐을 두고 내렸습니다 제 부주의였고 찾을 시간도 촉박하여 애가 탔었는데 프론트에 계시던 직원분들이 당황한 저와 동생을 안정시켜주시고 일일이 cctv까지 확인해서 정말 믿어지지 않을정도로 빠른 시간안에 짐을 찾을수 있도록 도와주셨습니다 늦은밤 저는 어떤 택시였는지 기억도 못하는 상황에 당황하기만했는데 프론트데스크 직원분들이 정말 침착하고 빠르게 대응해주셨습니다  사실 제 짐을 찾지 못했더라도 그때의 친절만으로도 저는 충분히 위로가 됐을 정도였습니다 하지만 프로페셔널 하신 잠실롯데호텔 직원분들짐까지 찾아주시고 피드백까지 해주셨습니다 제가 호텔을 방문하고 이렇게 감동을 받은적이 없습니다 정말 감사드려요 그 때 지배인님이셨던걸로 기억하는데죄송해요 제가 명함을 잃어버렸어요 성함을 기억하진 못하지만 특히 감사드립니다 덕분에 잠실롯데호텔이 최고의 호텔로 기억되게 되었습니다 조만간 꼭 다시 방문하겠습니다 그리고 담주에 제주도 출장 가는데 그때도 아묻따 호텔은 무조건 롯데입니다,2019-01-01,1
1695,송어이,50,특급호텔 부페에 걸맞는 훌륭한 분위기와 맛있는 음식 정말 만족했습니다 강력 추천합니다 다음 행사때 다시 찾을거 같습니다,2019-01-01,1
1696,Sunyoung,50,친절하고 방도 넓어서 쾌적하게 묵고 라운지 조식이 끝내줘요 애들 데리고 눈치가 좀 보였지만 애들도 어른도 다 너무 만족했네요 수영장도 애들 물놀이 신나게 했구요 롯데월드 패키지로 가서 롯데월드까지 완벽한 호팩이었습니다,2019-01-01,1
1697,블루베티,50,아이친구들과 친구엄마들끼리 호팩했어요 아이도 라운지에입장이가능하므로 롯데월드가기전에 점심 간단히먹여서 출격하고 저녁도 해결 조식까지 한산한곳에서 먹을수있으니 너무좋았네요 라운지커피 너무맛있다고 친구엄마중한명은 종종 생각난다고하더라고요 수영장도 넓고 쾌적하고 수온도적당하고요 하루는 수영장에서 하루는 롯데월드에서 놀면 딱 좋아요,2019-01-01,1
1698,Ana,50,교통이 편리한 위치에 있어 찾아가기도 좋았고 롯데월드 롯데몰이 다 가까워서 늦게까지 노는데도 문제 없었습니다  쾌적하고 직원들도 친절했어요  추천합니다,2019-01-01,1
1699,heebok,50,결혼기념 이라서 갔는데 객실도 너무 좋았고 음식도 너무 맛있고 해서 다음에는 친구들이랑함께 같이가서 밤새도록 놀고싶어요,2019-01-01,1
1700,파하마다,50,좁은 주차장 출입구가 불편했으나 말하지 않아도 높은층으로 권해주는 프론트 여직원의 배려와 깨끗한 객실 그리고 뛰어난 전망이 꼭 다시 오고 싶게 만들어 주었습니다 난방도 잘 되었고 무료생수 3병도 잘 이용했습니다 감사한 마음으로 투숙했습니다 수고하세요,2019-01-01,1
1701,Jutae Kim,30,지인이 회원이라 저렴한 가격에 객실2개를 이용했다저녁식사를 대포항에 예약했으므로 대포항에서 여가를 보내는 여행객들에겐 최적의 장소이지 싶다 3시부터 체크인인데 2시40분에 도착해서 번호표를 받으니 73번이다 프론트 직원들도 모두 준비되어 있는데 굳이 3시부터 1번을 부르는 이유가체크인 대기시간이 길어 불편했다대포항 튀김골목횟집외옹치해변등을 걸어서 갈수있어 좋은점도 있다재방문 의사 있음,2019-01-01,1
1702,파하마다,50,좁은 주차장 출입구가 불편했으나 말하지 않아도 높은층으로 권해주는 프론트 여직원의 배려와 깨끗한 객실 그리고 뛰어난 전망이 꼭 다시 오고 싶게 만들어 주었습니다 난방도 잘 되었고 무료생수 3병도 잘 이용했습니다 감사한 마음으로 투숙했습니다 수고하세요,2019-01-01,1
1703,Jutae Kim,30,지인이 회원이라 저렴한 가격에 객실2개를 이용했다저녁식사를 대포항에 예약했으므로 대포항에서 여가를 보내는 여행객들에겐 최적의 장소이지 싶다 3시부터 체크인인데 2시40분에 도착해서 번호표를 받으니 73번이다 프론트 직원들도 모두 준비되어 있는데 굳이 3시부터 1번을 부르는 이유가체크인 대기시간이 길어 불편했다대포항 튀김골목횟집외옹치해변등을 걸어서 갈수있어 좋은점도 있다재방문 의사 있음,2019-01-01,1
1704,기ㅁㅎㅖㄹㅣㅁ,50,오픈한지 얼마 안되서 그런지 깔끔하고 조용한곳에서 쉬고 싶었는데 딱 좋았습니다 직원들도 친절하고 좋았습니다 가격대비 이만한 곳 찾기 어려울듯 싶어요,2019-01-01,1
1705,leeseulyi,50,울산에서 먼 곳이지만 강원도 호텔 중 가장 최근에 생겼고 룸 컨디션도 무척 좋았으며 가족들과 호캉스 보내기에 너무 괜찮았던 곳이라 고민없이 선택하였습니다 어린 아기가 있어서 깨끗한 곳 쾌적한 곳을 원했는데 더할나위없는 선택이였다고 봅니다 제가 중요하게 생각하는 것은 침구 화장실의 청결입니다 침구류도 편안하고 깨끗했으며 화장실과 룸 역시 깨끗했습니다 요즘 미세먼지때문에 외출하기도 너무 힘들었는데 먼 길이지만 아기와 함께 가족들과 좋은 시간 보내고 왔습니다 여름에 또 방문하려구요,2019-01-01,1
1706,BbackGoo,40,얼리체크인도 친절하게 진행해주시고 들어가보니 객실도 넓고 깨끗했습니다 침대도 너무푹신해서 잘쉬고 나왔는데 마지막에 사우나 이용할때 모든기분을 망쳤습니다 새로지은 호텔이라 서비스교육이 아직 미흡하신건지고객이 앞에 있거나 말거나 리셉션으로 가도 쳐다보지도 않으시고 뭘물어보는데도 틱틱거리면서 말씀하시고제돈내고 이용하는데도 기분이너무나빠서 처음으로 직원분 명찰을 확인하고 이름을 외웠습니다 노혜지 직원분은 호텔에 맞는 서비스마인드를 조금더 갖추셔야 할 것 같네요 그래서별하나뺐습니다,2019-01-01,1
1707,ssom_s2,50,숙소 정할 때 청결에 많이 신경 쓰는 편이라 신설이라는 점에 눈 여겨 보다가 후기가 좋아 선택하게 됐습니다 미세먼지에서 벗어나니까 공기가 다르더라구요 호텔 내부도 주변 경관과 어울리게 조용하고 아주 쾌적 했습니다 프론트는 공간이 넓고 직원 분들은 너무 친절 하시더라구요 체크인도 빨리 이루어졌고 객실 안내도 해주셔서 헤매지않고 찾아갔어요 객실은 복층 구조여서 그런지 층고가 높고 테라스 창문이 커서 답답하지 않아 아주 좋았습니다 산속 별장에 들어와있는 기분이었어요 지하에는 CU 편의점이 있고 생각보다 제품 종류도 다양해서 이것저것 사서 객실 복층에서 먹으며 노는 공간으로 활용했어요 베개 높이도 딱 좋아서 아침까지 꿀잠 잤네요 체크아웃전호텔 주변을 걸으면서 산책도 했습니다 아기자기한 모형 양도 있고 빌라 단지도 예쁘게 되어있어서 사진도 많이 찍었어요 다음엔 가족 친구들과도 또 방문할거에요,2019-01-01,1
1708,김정태,50,새로 지은지 얼마안되서 그런가 전체적으로 넘 깨끗하고 아늑한 느낌이 정말 최고였습니다  힐링의 진정한 맛을 느끼고왔습니다 조용하면서도 새련된 느낌 맘이 편안했어요 내부객실도 넘 깨끗하고 베란다너머로 보이는 대형풍차발전기도 넘 낭만적이였어요  한가지 더 기분좋아지는건 직원들이 넘 친절하다는것 침구류가 더 필요해서 얘기했더니 직원이 직접와서 설치에서 점검까지 꼼꼼하고 친절함에 깜짝 놀랐습니다 가격도 저렴한편이고 이래저래 넘 즐거운 여행이였습니다 조만간 가족여행 또 가야겠네요,2019-01-01,1
1709,7,50,새로생긴 호텔이라고 해서 궁금해서 찾아보니 적당한 가격에 괜찮은 거 같아서 예약해서 갔다 왔습니다 퇴근하고 가느라 늦게 도착했는데도 친절하게 체크인 해주시고 객실안내도 도와주시더라구요  복층 이여서 객실도 높고 간단한 조리도 가능하게 되어있어서 지하 편의점에서 사서 먹었어요 쉬고 싶어서 간 호텔이였는데 컨디션도 좋고 너무 따뜻해서 잘 쉬다 갑니다 근처에 갈곳이나 맛집 물어보니까 알려주셨는데 푹 잠자다가 못 먹고 진부송어축제 근처에서 구경만하고 바로 올라왔어요 또 갈 의향 있습니다 지하에 사우나도 있다는데 잠자다가 못간 게 너무 아쉬워요 푹신한 침대랑 베게때문에 거의 침대에서 못 벗어났어요 다음 방문엔 근처 맛집부터 사우나까지 꼭 하고 올거에요,2019-01-01,1
1710,Justin,50,기대 이상으로 좋았습니다 복층구조라 천장이 높아 답답하지도 않고 혹여나 추울까 걱정했지만 오히려 조금 더울정도로 난방이 잘됩니다 또 객실안에 전자렌지가 있어 굳이 나가서 먹지않더라도 밖에서 사온것들을 객실에서 데워서 먹을 수 있어 편했습니다 다음에 또 평창오게 된다면 여기 올 거 같네요 주변이 조용하고 공기도 신선 한거 같아 힐링하고 가는 기분입니다 프론트 직원분들도 정말 친절합니다,2019-01-01,1
1711,ScottLee11,40,깔끔하고 좋습니다 복층다락이 있어서 높은 층고로 답답하지 않았습니다 복층은 천정이 낮아서 잘 올라가게 되지는 않더라구요 아이들이 어리면 좋아하실듯 해요 편의점 있고 사우나 있고 커피숍 그리고 식당 1개씩 있네요 모형양들이 있어 구경갔었는데 진짜양도 있더라구요 스키장까지 셔틀도 있고 로비에 스키보관함도 있고 괜찮은 호텔 이었습니다 부대시설만 조금더 있었으면 좋을것 같네요,2019-01-01,1
1712,Yoojooboo,50,매년 용평 리조트를 이용하다가 라마다 평창 호텔을 처음 이용 평창 시내에서도 5분거리 있고 옆에 용평리조트 썰매장 스키장에서도 가깝고 위치가 매우 좋아요 주차장도 지하 3층까지 있어서 짐은 1층 정문앞에 내리고 주차를 하러 차는 이동 차에서 짐을 내려서 아이 2명에 혼자 짐을 카트에 실어서 옮기는것도 버거웠는데직원분이 저희 짐을 카트에 실어서 객실까지 다 옮겨 주는 서비스 이런 서비스는 외국에서 받아봐서 한국에서는 어색하더라고요 팁을 줘야 할거 같은 처음 이용하는 호텔의 첫 인상이 매우 좋았습니다 객실은 어른 2 아이 2이라서 패밀리 트위 이용 층고가 높고 침대는 더블 +싱글 이고 복층으로 위에 바닥 깔개가 있어서 애들은 위에서 잤어요 복층이라서 애들이 엄청 좋아합니다 객실에 취사도 가능한지 전기레인지냄비 없음 지금은 취사는 안되는거 같음 전자레인지 싱크대 있음 전기레이지사용가능한 음식으로 간단히 아침을 먹을수 잇었어요 호텔 앞에 양이 있어서 1층 카페에서 양 먹이 사서 먹이주는 체험도 강추 합니다 양떼 목장 안가도 되요 옆에 용평 리조트가서 썰매타고 시내에서 저녁 먹고 호텔 사우나 이용 그동안 용평 리조트 사우나가 제일 좋다고 생각했는데 여기가 최고입니다 샴푸 린스 바디 사워 좋은 제품으로 배치 되어있고 바디 로션 수건 비누 타올도 있어서 따로 챙겨 갈 필요가 없어요 가서 편안하게 휴식을 보내고 집에 왓는데 그만 헤어롤과 빗을 놓고 왓네요 전에는 이런실수 안했는데 호텔이니깐 전화해서 확인해 달라면 있을듯 싶네요 평창 시내도 가까워서 식사 하러 가기 좋아요 서울 미세먼지 잇을땐 강원도는 거의 없어요 이것도 강추 용평리조트를 8년째 이용했는데 이번에 여기로 매우만족합니다 다음에 또 이용 할 예정,2019-01-01,1
1713,선해 박,50,겨울가족여행으로 숙박 알아보던 중 인터파크에서 막 오픈한 라마다 평창보고 예약했습니다  시설은 최근에 만들어져서 굉장히 깔끔했고 들어가면 천장이 높아서인지 타 호텔보다더 넓어보였습니다 보통 호텔에서는 이용할 수 없는 복층구조도 좋았습니다 여럿이서 이용할때는 복층만한게 없지요  침구들도 깔끔하고 꿀잠 잘 수 있는 환경이였어요 가족들 모두 만족  호캉스를 좋아하는편인데 사우나는 깔끔하고 식당은 화려하지는 않지만 조용해서 맘에 들었고 적당한 가짓수와 맛을 중요시한것 같더라구요  외에도 사우나 이용하시면 겨울에는 특히나 더 좋을거에요  강원도라서 공기도 너무 좋아서 겨울인데도 산책을 많이 했네요 아 저는 이용하지 않았지만 아이가 있는 가족들은 양먹이기주기 체험도 많이 했어요 가족단위로 가시는 분들은 요거 추천합니다 아이들이 너무 신기해하고 좋아하더라구요  체크인 아웃시에도 빠르고 친절하게 진행해준 직원들도 좋았습니다 다음에 강원도로 힐링여행 올 때 또 이용할게요,2019-01-01,1
1714,SY KIM,50,지난 주말에 다녀왔어요 국내 라마다 중에 단연 최고였습니다 직원들도 친절하고 객실도 깨끗하고 복층인 것도 신기했어요 층고 높은 개방형이라 방이 더 넓게 느껴졌어요  호텔 자체도 되게 큰데 각 층 엘레베이터 홀 마다 객실 찾기 쉽게 안내표시 붙어 있어 괜찮았습니다 호텔 안에 조그맣게 양목장도 있어요 건초 사서 먹이도 주고 오랜만에 동심으로 돌아갔네요 산책하고 돌아오는 길에 로비에서 추첨이벤트하고있어서 참여했는데 사우나 쿠폰 당첨됐어요  덕분에 계획에 없던 사우나도 하게됐는데 너무나도 만족했습니다 이런 이벤트 자주해주세요 지인들한테도 추천할만한 호텔 알게돼서 너무 좋아요 완전 강추합니다 ,2019-01-01,1
1715,영택 이,50,서울쪽에 볼 일이 있어서 친구들과 호텔을 찾던 중 서울역 주변에 남대문 라마다호텔을 알게 되어 예약을 하게 되었습니다 체크인 후 입실 한 객실은 너무 깔끔하였고 넓고 서울의 경치를 볼 수있는 뷰는 친구들과의 추억을 남기기기에 너무 좋은 선택이였던것 같습니다 다음에 친구들과 또다시 서울을 놀러 오게 된다면 꼭 다시 오고 싶은 호텔이지 않을까 생각되네요,2019-01-01,1
1716,ham,50,객실 크기나 깨끗함이 어린아이 동반 가족이 묵기에 좋네요 접근성도 좋고 손님 오셨을 때 모시고 가기 좋아요 직원들도 친절해서 잘 지내고 갑니다  강추,2019-01-01,1
1717,다솜맘,50,한 겨울이라 추울까 걱정했는데 바닥난방이라 좋았구요 객실이 커서 특히 좋았답니다주변 볼거리가 많아서 알찬 휴가 보내고 왔네요 직원분들도 친절해서 좋았답니다 다음에 기회가 되면 또 올께요,2019-01-01,1
1718,Mobile14694780943,30,방은 깨끗하고 좋았고 붙박이 장의 상태도 좋아서 옷을 걸어놓거나 수납하기에 편리했습니다 바닥이 따뜻하고 바닥의 온도를 조정할 수 있는 것도 장점이라고 할 수 있겠네요 또한 시간 맞춰 청소해주시는 서비스도 만족스러웠습니다그러나 방에서도 다소 담배냄새가 나서 환기를 자주 시켜야 했습니다 특히 가운에서는 담배냄새가 코가 찡할 정도로 너무 진하게 배여 있어서 사용할 수 없었습니다 또한 테이블 옆의 의자 쿠션이 푹 가라앉아서 앉아 있으면 허리가 아팠는데 이런 부분은 시정되었으면 합니다,2019-01-01,0
1719,Trail67188245211,20,조식으로 선택한 가족 여행자라면 다시 고려해보세요 식사는 경험 삼아 하루만 선택하세요 비즈니스 호텔수준입니다 가족들에게 부끄러워집니다 가족을 위한 오락시설은 전혀 없어요 주변은 그냥 시내 오피스가예요,2019-01-01,0
1720,GrandTour59145668071,50,공항에서 버스타고 바로 갈수 있어서 좋아요객실도 깔끔하고 1층에 24시간 편의점이 있어서 편리합니다1층에서 컴퓨터와 프린터 이용가능,2019-01-01,1
1721,키즈모,50,공항에서 가깝고 숙소가 깨끗하고 조용해서좋습니다 조식도 좋고요 벌써 두번째 방문입니다다음에도 방문의시가 있습니다,2019-01-01,1
1722,지수사랑,50,밤에제주에도착하여대중교통을이용하여쉬기좋은숙소로추천합니다공항에서버스로이동하기너무편리하고호텔의기본은하는깔금함이맘에들었어요조식도가격대비훌륭하니꼭드세요가력대비훌륭한숙소로추천합니다다음에또이용하고싶네요,2019-01-01,1
1723,Dream53558452741,50,건물이 깨끗하고 위치 좋아요 단 조식을 어디서나 똑같은 음식보다는 제주도의 특징을 나타내는 과일과 단 하나라도 맛있는 성게미역국이나 해장국을 추가하면 더 좋겠어요,2019-01-01,1
1724,Getaway56306189146,20,객실이 추움 난방이 별로 객실이 추움 난방이 별로 객실이 추움 난방이 별로 객실이 추움 난방이 별로 객실이 추움 난방이 별로,2019-01-01,0
1725,ceonghwa,50,온돌골든스위트룸이었는데 부모님 모시고 가서 한식룸의 아름다움까지 보게 되어 좋았습니다 시간이 없어 수영장을 이용못해서 아쉬움이 남지만 대형 욕조가 있고 샤워룸이 따로 있으며 부모님처럼 기력이 없는 분은 앉아서 샤워 할수있도록 안전하게 만들어진 샤워부스와 안전바가 있어 세심함이 느껴졌고 화장실변기와 남자용소변기도 따로 있어 화장실을 깨끗하게 사용할수있어 괜찮았습니다  수영장을 못간 아이들에게 욕조의 에어마사지는 거품목욕을 할 수있도록 하여 아이들을 기분좋게 하였습니다 청소상태도 좋고 객실담당자의 성함이 적힌 메세지 카드를 보니 더욱 신뢰가 생겼습니다 좋은호텔좋은서비스 받고와서 좋았습니다 한가지 호텔의 냉장고는 어디나 마찬가지겠지만 냉장기능이 시원치 않고 냉장고가 작아 좀 불편했지만 만족도가 높은 호텔이었기때문에 여행다녀와서도 지인들께 추천을 하였습니다 감사합니다,2019-01-01,1
1726,Sunshine59439387609,50,숙소 자체가 아름다운 제주도의 바다를 배경으로 잘 꾸며져 있어서 좋았고 직원들의 서비스도 정성어렸다는 느낌이 들어서 좋았습니다,2019-01-01,1
1727,Traveler20570358322,50,조식의 메뉴나 음식의 질이 매우 좋아 가족여행의 즐거움을 더했습니다 객실 이불과 베개가 매우 깨끗했고 내부 시설도 잘 정돈되어 있었습니다 기회가 된다면 또 이용하고 싶습니다,2019-01-01,1
1728,kimjeonggyoo,50,처음으로 가족여행을 계획하고 기대하지 않았던 호텔에 묵게 되어 대체적으로 서비스에 만 족하였으나 화장실은 조금 개선하여야 될것으로 생각되었습니다첫술에 배부룰순 없겠지만 그래도 조그만 개선이 필요하다여겼으니 양해 부탁드립니다 대체적으론 모두가 만족하는 여행이었습니다,2019-01-01,1
1729,Tourist60140632987,50,손님을 맞이하는 친철한 응대에 매우 만족합니다 서비스 사항도 꼼꼼히 챙겨주셔서 너무 좋았습니다 수영장도 무료로 사용할 수 있어서 너무 만족합니다,2019-01-01,1
1730,Sightseer46264892537,50,객실도 따듯하고 조식도 푸짐했습니다가족들과 또 가고 싶습니다한식당도 맛있습니다한식 조긱도 좋은 아이디어라고 생각합니다,2019-01-01,1
1731,Compass43619637517,10,패키지도 마음에 안들고 굳이 왜 사우나는 패키지에 안 넣어주고 치사하게 수영장이랑 조식만 패키지에 넣는거죠  사우나랑 수영장 입구도 같은데굳이 사우나 사용하려면 할인된 금액도 아닌 투숙자의 50의 금액을 내야한다니 그렇게 내면 어차피 수영장도 꽁자라고 그러면 패키지 구성이 너무 허접하게 만든거지요 패키지 수정 좀 하세요기분이 나빴음 별것도 아닌데 그냥 들어가는거 사우나도 같이하게 하면 덧나나 사람도 그리 많지도 않은데처음에 들어갔는데 변기에 잘린 머리카락 한 올이 올려져 있어서 더 기분이 안좋았음요시설이 노후화되었으면 서비스를 더 많이 제공하는게 좋을 것 같습니다그래도 조식은 괜찮았네요,2019-01-01,0
1732,진영 김,30,특급 호텔이라고 할만 합니다만 시설 노후는 어쩔 수 없네요 방음이 좋지 않았고 아침 조식도 특급은 아니었습니다 그냥 한식당에서 드시는 걸 추천합니다 도심 안에 있기 때문에 제주시 어디든 가기 편합니다만 중문이나 서귀포 같은 한적함은 덜합니다,2019-01-01,0
1733,jiwoo,50,시끄러운곳에서 잠을못자는데 객실이조용해서푹잘수있엇고요요새미새먼지 심한데 깔끔한공간에서지내서 만족합니다,2019-01-01,1
1734,Sarah M,50,이비스랑 고민하다 전에 다른지역에서 라마다가 괜찮아서 묵었음 교통도 좋고 시설도 깔끔하고 프론트 직원들도 친절함 무엇보다 조식이 쩔었음 그냥 이상한 가게 들어가서 먹는것보다 조식추천함,2019-01-01,1
1735,Trail34295562413,50,객실 내 인터넷이 아주 조금 불안정했던 것 빼고는 모두 매우 만족합니다지하철역에서 찾아가는 것이 조금 불편하니 미리 맵을 통해 확인하길 바랍니다,2019-01-01,1
1736,Fearless40353987598,50,여자친구와 커플 여행으로 다녀왔습니다직원분들도 무척 친절했고 객실도 깨끗해서 좋았습니다 조식도 가격대비 무척 만족스러웠습니다 다음에도 군산에 오게 되면 또 오게 될 거 같습니다,2019-01-01,1
1737,Quest32779129949,50,주말에 돌잔치때문인지 지하주차장은 만석인데 바로옆 실외주차장은 자리가 넉넉합니다즐겁고 편안하게 힐링 잘하고 왔습니다감사합니다,2019-01-01,1
1738,Pioneer66253350070,50,1년여 만에 다시 찾은 군산에서 망설임없이 라마다를 선택함깔끔하고 심플한 객실과 직원들이 밝고 친절하여 군산 여행으로 최고의 호텔인거 같음,2019-01-01,1
1739,서영 민,40,사진보다 훨씬 좋습니다 객사랑도 가깝고 한옥마을이랑 20분정도 거리였어요 2017년에 완공이라 그런지 확실 깨끗하고 깔끔해서 너무 좋았습니다 약간 이상한 소리가 들렸던 것 빼고는 정말 좋았고 친절했어요 하지만 비치된 샴푸 린스 칫솔 등은 퀄리티가 낮았던 것 같아 챙겨가시는 거 추천드립니다,2019-01-01,1
1740,Culture57934705137,40,위치도 넘나 좋고 신도림과 구로 사이라 아주아주 겨통도 편하며 사람도 붐빔이 적어 좋습니다무엇보다 호텔은 조용하며 시설이영도 편리한편잊니다,2019-01-01,1
1741,안나A,50,싱글침대 3개가 있는 트리플룸이 있어서 좋았어요 레지던스가 있어서 좋구요 침구도 편안했어요 다만 레지던스쪽은 엘리베이터가 두 대 뿐이라 사람이 붐비는 때에는 많이 기다려야 하구요 명절에 다녀와서 사람이 너무 많긴 했지만 편안하게 쉬다 왔어요 주변에 둘러볼곳도 많아서 좋아요,2019-02-01,1
1742,parkjaeyong,50,여자친구랑 발렌타인데이 기념하여 1박 숙박하였습니다  체크인은 20층에서 하였고 객실도 높은 층으로 배정해주셔서 뷰가 좋았습니다  수영장 크기는 크진 않았지만 평일이라 그런지 사람이 많지 않아 이용하기 좋았습니다  즐겁고 편안하게 투숙 하고 갑니다  기회가 되면 또 방문 하겠습니다,2019-02-01,1
1743,No1flyhigh,50,노보텔 푸드 익스체인지에서 런치에 가족 모임을 즐겼습니다 너무 깨끗하고오픈한지 1년이 채 안되었더라구요 정갈한 음식에 반했습니다 로비가 20층에 있고 식당도 같은 층이라 뷰도 너무 좋았습니다 잠시 수영장 헬스장 구경해도 되냐고 여쭤 봤더니 혼쾌히 구경 시켜주셔서 다음에 꼭 호캉스로 와보려고 합니다 옥상 풀파티도 열린다고 하니 더워지면 꼭 와야겠어요  친절한 서비스와 맛있는 음식 감사했습니다 강추,2019-02-01,1
1744,Jeonghyun B,50,먼저 설날 연휴에 어마어마한 인파 가운데 웃음을 잃지 않고 체크인을 도와주신 백수진님에게 감사함을 표시합니다 객실도 편했고 다들 친절하게 응대해주셔서 잘 쉬었다 갑니다,2019-02-01,1
1745,"Ahn, miae",50,설연휴 텅빈 서울을 예상하고 시댁에서 서울로 향했습니다 하지만 저처럼 호캉스를 생각하고 오신 분들이 많으시더라고요 위치적인 면은 말할 것도 없이 베리 굿입니다 4시에 체크인을 하고 걸어서 광장시장 동대문역사문화공원으로 이동했습니다 제가 길치인데 근처 어디서든 노보텔 앰배서더 싸인이 보여서 어두운 밤이라도 쉽게 호텔로 돌아올 수 있었습니다 레지던스 객실은 간단한 조리도구가 다 갖추어져 있어서 야식을 챙겨먹기도 편했습니다 신축 호텔이라 넓고 깨끗했고 수압이 정말 쎈 점이 인상깊었습니다 실내화가 더 필요해 부탁드렸는데 말씀드리자 마자 바로 가져다주셨습니다 직원 분 성함을 기억하지 못해 죄송하네요감사합니다 가습기와 공기청정기도 준비되어 있어 요청드리면 가져다 주십니다 요즘같이 건조한데 공기까지 탁한 시기에 배려 감사했습니다 수영장을 투숙객 누구나 이용할 수 있었는데 수영복을 준비해가지 못해 너무 아쉬웠습니다 피곤한 연휴의 끝을 노보텔 동대문 직원 여러분의 친절 덕분에 편안히 잘 쉬다가 왔습니다 조만간 또 방문할 계획입니다,2019-02-01,1
1746,young choi,50,남편의 회갑을 기념한 시댁친정 식구들과의 멋지고 행복한 시간이었습니다 색다른 도심뷰 속에서 정성스럽고 넘나 맛있는 음식들 먹어가며 서로 와인잔 부딪히면서 지나온 60년을 감사하고 새로 맞는 한살을 축하축하한 감사한 시간이었습니다,2019-02-01,1
1747,Kyuho Y,40,광장시장에 먹거리가 많다고 해서 놀러 갔습니다  위치  탁월합니다 광장시장과 동대문 시장 방문 적합 차로 이동하기에 강남 종로 다 가까워요 저녁에 낙산공원 갔는데 산책하기 추천드려요  룸 컨디션  신상호텔답게 좋아요 3베드룸 레지던스에 묵었는데 넓고 좋았어요 침대는 역시 중타 이상 좋았고 창이 좀 작은게 아쉽  조식  음식 아주 맛있습니다콩나물국 맛집 근데 음식 가지수가 너무 적어서 당황스러운 조식은 안드시는걸 추천드려요 솔직히 이건 너무 돈이 아까워요 솔직히 35만원이라 하기엔 너무하셨습니다  기본기에 충실한 호텔이라고 봅니다 기본에 너무 충실하다보니 그 이상은 없어요 노보텔스럽게 부담스럽지 않고 편해요 단 화려하고 고급진 5성 호텔을 기대한다면 여긴 아닌거 같아요 그리고 어얼리체인 해주셔서 감사합니다  아쉬운점은 조식이 너무 아쉽다는 것과 다들 지적하듯이 엘리베이터정도인듯 합니다,2019-02-01,1
1748,동윤 이,40,가성비 좋습니다 레지던스 객실 사용 했는데 전망이랄건 없지만 넓고 시설 좋습니다 수영장이나 피트니스 시설 훌륭하구요 특히 수영장은 뷰가 아주 좋아요 식사 괜찮구요 라운지 이용하시면 저녁 식사라도 충분합니다 엘리베이터가 좀 늦단 평들이 많은데 잘 안 나오니 큰 문제는 안 되더라구요 종종 아이들과 쉬러 갈 생각입니다,2019-02-01,1
1749,somety456,50,여자친구와 4주년을 맞이하여 동대문 노보텔 앰버서더에서 숙박을 하게되었습니다 방을 안내해주신 맥스라는 직원분이 정말로 친절하였으며 와인잔까지 신경써주는 섬세함을 보여주었습니다 덕분에 좋은 추억 남기고 가게됩니다 기회가 된다면 또 오고 싶네요,2019-02-01,1
1750,Jin Wook L,50,새로 생긴 곳이라 시설은 두말것도 없고 직원분들의 서비스도 최고였습니다 특히 체크인할때 친절하고 세심하게 응대해주셨던 chloe님께 감사의 말씀 전하고 싶네요 다음번 출장도 노보텔로 오고싶네요,2019-02-01,1
1751,Michelle L,50,객실도 너무 깔끔하고 라운지 해피아워와 조식 다 좋았어요가는 곳마다 직원분들도 너무 친절하셔서 기분 좋았어요재방문 의사 1000000있습니다 외국인 분들도 많긴 했는데 주말이라 가족단위 한국인도 많아보였어요 수영장은 붐빌거 같아 가지 않았는데 역시나 아이들과 부모님들이 수영복입고 많이 돌아더라구요 체크아웃 하면서 객실에 물건을 깜박하고 나왔는데 이미 호텔과 한참 멀리 떨어진곳에서 기억나는 바람에 다시 돌아가면서 호텔 직원분께 전화로 확인 요청 하였는데 금방 찾아서 1층 데스크에 맡겨주셔서 바로 받을 수 있었어요 감사합니다 또 올게요,2019-02-01,1
