,nickname,score,review,stay_date,label1
5632,Seungseok Shim,50,새해와 나의생일을 맞이하여 와이프님께서 롯데호텔이그제크티브타워를 예약해주셔서 누렸습니다 결론부터말하자면 감동 행복 강추입니다 룸컨디션은 웬만한 특급호텔정도인데 연말에 힘든일들이 많아서 호텔에서 꼼짝도 하기싫었는데 르살롱에서 에프터눈티를 누릴수있다는 별기대없이 갔었는데 훌륭했던 에프터눈티 음식도 훌륭하지만 직원분들이 사람 기분좋게만드는 돈쓰는맛을 느끼게 해주는 에프터눈티를 즐기고 올라가려는데 직원분께서 엘리베이터 잡아주시며 저녁해피아워18002000 이용해보시라고 음식퀄리티가 훌륭하다며 음식이 훌륭해봤자 라운지겠지 하는 맘으로 해피아워를 이용했는데 내가 이용해본 이그제크티브라운지중 단연최고  음식퀄리티는 기본이고 직원분들이 너무친절 완전감동 웬만한 호텔뷔페보다 퀄리티가 훌륭 저희담당해주셨던 직원분 얼굴도 이쁘고 맘도좋아보이는 이름이 정확히 기억이 나진않지만 길진실님이었던가 생일상까지 봐주셨던 감동 그분때문에 지금 명절후 또 예약해서 투숙중입니다 역시 친절 그 미소 영원하길 바랄께요 고맙습니다,2020-01-01,
5633,sangdh,50,해외가기는 시간적인 여유가없어 호캉스를계획하다 을지로쪽이 요즘핫하 다고해서 궁금해 투숙했습니다 체크인하자마자 저는수영 와이프는르사롱에서티세트 공주가된기분이라고  꼭 멀리갈필요없이모든것이 해결되좋았습니다 또한 모든 직원들의 친절함에 살짝감동했습니다 남산이보여 기받아 왠지2020잘될것같은느낌적이느낌이,2020-01-01,
5634,Seonyi M,50,가든뷰 객실에서 2박 머물렀습니다 모든 시설은 완벽하였고 해온풀장은 아이에게 더 없이 좋은 곳이였습니다 그리고 해온에서 7시부터하는 공연은 아이에게 최고의 경험이였습니다 아이는 이틀내내 물속에서 해온 콘서트를 즐겼고 저희 부부도 그리고 할머니 할아버지도 해온에서 식사를 즐길수있었습니다 해온 풀장으로 롯데 호텔 강력 추천드립니다 다른 시설이 없어도 해온 풀장 하나만 있어도 좋은데 키즈카페 볼링장까지 매일매일 즐거웠습니다,2020-01-01,
5635,lucy,50,친절함은 기본이고 편리하고 아이들과 함께할수있는 최고의 시설들 볼링을 처음해보는 꼬맹이도 자신감 뿜뿜 거기에 아름다운 경치와 야경은 보너스 모든게 완벽하다,2020-01-01,
5636,박진숙,50,꿈에도 그리던 롯데호텔을 이용하게 될줄이야  산책로로 이어진 바다가 멋있었고 그런 바다와 맞 닿은 하늘은 경이롭기까지 했다 살면서 이런 기회가 또 있을까 싶어서 맘껏 즐겨습니다 직원들의 친절과 수려한 용모또한 좋았습니다 멋진 객실의 침구도 충분한 숙면에 크게 한몫했네요 호텔에서 지냈던 모든 순간 모든 시간을 보물처럼 소중하게 안고 떠납니다 좋은 추억 만들게 해주셔서 감사합니다,2020-01-01,
5637,노성현,50,이른시간 비행기여서 짐만 맡길생각으로 입실가능하냐고 물었는데 운좋게 바로 들어갔었어요 근데 야외수영장이 겨울이라 그런건지 좀 작은 규모로 운영하던건 좀 많이 아쉬웠네요 아 풀사이드에서 흑돼지자장면 먹었는데 생각보다 맛있었어요 그날 정말 바람 많이불었는데 바람부는거에 비해서 창문많이 안 흔들려서 딥슬립했어요방은 깔끔했구요 비염있어서 이불이나 카펫먼지에 예민한편인데 괜찮았어요 부모님이 좋아하셔서 다시 갈 의향있습니다 아 부대시설많았는데 체크아웃 시간이 일러서 아쉬웠네요,2020-01-01,
5638,js6025,50,롯데호텔 소공점Executive Tower 스위트룸 프레지덴셜3050 202001030105 헤르메프 신년회 2박3일동안 하나의 불편함없이 모임도 잘 마치고 집에 돌아왔다 시계를 놓고온것도 모르고있다가 친절한 주남영씨 안내메세지로 시계를 찾을수가 있었다 입실해있는동안 필요한게 있는지 불편한게 있는지  호텔 이용법도 친절하게 알려주셨는데 마지막까지 도움을 준 주남영님 너무고맙고 롯데호텔 소공점 의 최고 친절 직원입니다 다시 한 번 고마워요  다음 모임할때도 주남영님께 부탁드리도록 하겠습니다 감사하고 더 좋은 일들로 가득하실껍니다,2020-01-01,
5639,이주현,50,구정 연휴 말미 아이를 데리고 가족단위로 투숙하였습니다 아직 아이가 너무 어리기에 온돌 방으로 요청드렸으며 어쩌다 보니 체크인 시간보다 조금 이른 시간에 도착하였습니다 칭얼거리는 아이가 신경쓰이던 찰나 프런트 직원분께서 싹싹하게 아이도 챙겨주셨고 혹 온돌 방이면 아기용 요 이불 등 추가로 필요한 것이 있는지 먼저 물어봐 주신 덕에 저희가 미처 생각지 못한 부분까지 잘 챙길 수 있었습니다 덕분에 연휴의 마지막을 행복하게 잘 보냈습니다,2020-01-01,
5640,까망콩,50,깔끔하고 럭셔리한 직원들서비스도 좋고요 30층라 전망도 좋았어요 라세는음식과 서비스도 좋고요시간이 부족해서 너무너무 아쉬웠어요,2020-01-01,
5641,kangta choi,50,설연휴 가족과 함께한 롯데호텔 클럽룸 연휴라그런지클럽라운지에 매우많은 손님들이 있었지만 직원분들의 친절과 배려로 기분좋게 이용할 수 있었습니다 도심속에서의 수영장 또한 즐거운 경험 이었습니다,2020-01-01,
5642,Binnie Kang,50,친구와 호캉스로 방문했습니다  신속한 객실 서비스는 물론 깨끗하고 안락한 룸 컨디션 또한 최고였습니다 특히 베딩이 인상적이여서 따로 구매 여부를 물어보기도 했습니다  조식으로 먹은 라세느 또한 훌륭했으며 특히 라이브 코너에 있는 오믈렛을 해주시는 조리장님 솜씨와 친절이 인상깊었습니다,2020-01-01,
5643,syul,50,그동안 너무 쉬지못해 설 연휴에 나와 아내를 위한 휴식을 선택했는데 정말 좋은 호텔을 선택하게 되어 편한히 쉴수 있었습니다 호텔에 도착하면 첫인상이 중요한데 저희를 안내해주신 Daisy 라는 직원분이 너무 친절하게 안내해 주셔서 기분좋게 시작할수 있없습니다 전체적으로 호텔 시설이 너부 체계적으로 잘 되어있어서 어떤 시설을 이용해도 부족합이 없없던거 같습니다 특히 수영장은 겨울에 움추린 제몸의 긴장을 풀기에 너무 좋앗습니다 객시에서의 취침은 정말 오랜만에 깊은 잠을 청할수 있도록 푹 안기는듯했고 개운한 아침을 맞아 찾은 조식은 아침을 잘 안먹는 저에겐 좋은 약을 먹는것처럼 행복했습니다 다음에 다시 쉼이 필요할땐 항상 이곳을 찾도록 하겠습니다 이번 여행에 도움을주신 Daisy님께 다시한번 감사 말씀드립니다,2020-01-01,
5644,루키즌스,50,설연휴의 마지막날을 와이프와 함께 휴식차 방문 하였습니다 독감 바이러스때문에 걱정되어 아기는 데리고 오지 못했는데 체크인데스크에 바이러스 대비 열화상카메라소독제를 설치해두었더라구요 특급호텔이라 외국인들 방문도 많아 저희 부부만 방문하는것도 걱정됐는데 그런부분을보니 조금이나마 안심이되었습니다 다소 늦은 체크인에도 직원분이 전망좋은 객실 배정해주셔 이번 호캉스를 잘 보낼 수 있었습니다,2020-01-01,
5645,woohaegyung,50,지난번 투숙했을 때도 친절했던 직원들 이번에도 좋은기억을 갖고 재방문했는데 저를 로비에서 기억해주는 직원이 너무 친근감있고 좋았어요 일찍도착해서 체크인을 하고 짐먼저 부탁했는데 센스있게 로티로리를 눞혀주는 직원분 2020년 레노베이션 들어간다고 하던데 얼른 하셨으면 좋겠어요이런서비스에 시설까지 좋으면 정말 7성8성 호텔이겠네요 올때마다 만족하고 분위기가 너무 좋은호텔 같아요,2020-01-01,
5646,dallae82,40,사우나 1+1 으로 구매하여 신랑이 두번 다 이용했는데 너무 대 만족이라며 또 오고 싶어하네요 성인 2 아이 2 이용했는데 객실 천장이높고 테이블이 놓여있어서 공간이 좁지않고 이용 잘했습니다,2020-01-01,
5647,ojjung63anna,40,편안하게 쉴수있는 호텔이었습니다 체크인 체크아웃 모두 친절하게 잘 받았습니다 스위트치곤 다소 크진않았지만 가격대비 만족했습니다 다음에도 또 이용할 만큼 좋은 기억입니다,2020-01-01,
5648,sungchk2020,50,갑자기 떠나게된 여행에 뜻밖에 저렴하게 숙박을 잡게 되었네요 깔끔한 객실과 안락한 침대에 기분좋은 하룻밤이었습니다 다음에 이쪽으로 오게 될 때 제일먼저 다시 찾게 될거 같네요,2020-01-01,
5649,seungyeong0517,20,가족여행에 적합하지 않다 아이들 놀이 시설이 없고 스포츠시설도 없기 때문이다 호텔 외부가 너무 멀리 퍼져서 걷는 게 불편할 수 있다 주차장 구조도 좀 특이하다,2020-01-01,
5650,yeongdallee,50,오랫만에 맑은공기와 겨울눈30cm 실컫 구경하고 즐겼습니다 군휴가 나온 아들과 아내와 조용하면서 편안한 나들이 였어요 돌아가는날 진부 지나자마자 눈이 하나도 없어서 다시 백해서 평창인근 눈이 그대로 남아있는 곳의 카페에서 더 눈 즐기고 갔답니다,2020-01-01,
5651,rhatmf,40,지은지 얼마 안된곳이라그런지 깔끔하고 가성비 정말 좋았습니다 지하식당에서 저녁을 먹었는데 친절하구 맛두 괜찮아서 만족스러웠습니다,2020-01-01,
5652,xix5585,50,주차장이 조금 협소합니다만 호텔로비룸욕실 등의 컨디션은 최고였습니다 직원분들도 아주 친절하게 해주십니다다음에 또 방문할 의사 있습니다,2020-01-01,
5653,godyama,50,아주 아주 만족 했습니다 다시 평창을 가라고 한다면 용평 알펜시아 리조트에 객실이 있더라도 라마다에 투숙할것같습니다,2020-01-01,
5654,lovescalla,50,새로 오픈한지 얼마 되지 않아 청결하고 전반적으로 만족하는 숙박이었습니다 자차가 아니면 접근성이 약간 불편한 거 같지만셔틀 운행여부는 자차로 이동했기에 확인하지 못함 충분히 만족할 만한 수준입니다,2020-01-01,
5655,Sun,50,스키와 함께 팩키지 디럭스패밀리 트윈 이용 기대이상의 숙소 경험은 이번이 처음 가격도 저렴하고 신축이라 엄청 깨끗해요 복층식 구조라 공간이 넓고 쾌적함 복도에서 퍼지는 은은한 망고향은 투숙객의 기분을 더욱 상쾌하게 다시 머물고 싶은 숙소,2020-01-01,
5656,Simon,10,교통편에 대해 질문 할 때 호텔 사이트를 보거나이 시간표를 보라고 대답만 해서 이 호텔의 프런트 데스크 고객 서비스 수준이 매우 낮은 것 같습니다 나는 그들이 전혀 친절하지 않다고 느꼈습니다 라마다 호텔이 문제인지 이 호텔 호텔리어가 문제인지 모르겠지만 실망이 컸습니다 프론트 데스크 고객 서비스가 호텔의 이미지라고 생각하지만 너무 실망했습니다 더 이상이 호텔을 추천하지 않습니다,2020-01-01,
5657,knpt2020,40,방은 좁고 침대는 꿀렁거린다 시트는 청소가 부족해 머리카락이 붙어있다 하지만 입점된 식당과 편의점 가격이 이해해줄 가격대이고 공기가 좋다,2020-01-01,
5658,Kko,40,아이와 새해 한라산 방문 목적으로 선택하게 된 라마다제주시티홀국내여행하며 여러번 방문 해 믿음과 신뢰가 기본이상되는 호텔 제주에서도 기본이상일꺼라는 기대를 가지고 예약방문했다 공항과도 근접해 접근하기 쉬워 위치가 가장 마음에 들었다 돌하르방이 제주라는 장소를 알게해주는 입구알록달록 돌로 꾸며진 벽면 반짝이는 트리군더더기 없이 깔끔한 실내 욕실치약칫솔 없다는 안내일회용품은 사용을 지양하고여행마다 개인물품을 가지고 다니기에 문제 될것이 없었다24시 코인세탁 pcfax프린트등 비지니스 서비스 24시 편의점완전 굿 체크인부터 연박 선물이라며 귤한박스를 큰 선물에 깜짝놀랐고감사했다연말을 행복하게 마무리하고 새해를 기쁘게 맞이할 수 있어서 너무 좋았다조식도 깔끔하고프라이에그를 직접 할 수 있는 시스템이어서 취향대로 먹을 수 있어 더 좋았다단지 아쉬움이라면 배추김치대신 깍두기라는것 미역국을 기대했는데 콩나물이었다는것 그외에는 크게 흠잡을것 없는 친절하고 좋은 느낌이 드는 곳이었다다음에도 숙박의향 있는 곳이다,2020-01-01,
5659,Miyoung Kim,50,제주도 마지막날 밤에 두 가족이 묵었습니다 룸 컨디션도 좋았구요 시내랑 가까워서 좋았습니다 아기들을 위한 방이 있다는걸 이번에 알았어요 다음에 오면 키즈테마룸에 한번 묵어 보고 싶습니다,2020-01-01,
5660,정의민,50,마지막 가족여행 숙소 라마다 깔끔하고 인테리어도 너무 이쁘네요 8층이라 시내 전망도 나쁘지 않고 동문시장등 접근성이 좋습니다 제주 시내에 숙박하실 예정이시라면 강추합니다,2020-01-01,
5661,Lucas W. Seo,50,이틀간 두 가족이 숙박했습니다 룸 컨디션도 좋고 10층에서 구제주 시내 야경을 볼 수 있어서 좋았습니다 귤도 2박스씩이너 주셔서 제주사람들의 정도 느낄 수 있고 일단 깨끗하고 주차하기가 편해서 더 만족스러웠습니다,2020-01-01,
5662,김희은,40,공항근처에 숙소를 정해야 시간을 아낄것같아서 제주시에 숙소를 검색했어요 가격브랜드위치조식수준을 보고 라마다제주시티호텔 선택했어요 크리스마스트리와 벽장식이 간결하게 잘꾸며져있었어요 1층로비에 편의점이있어 아이데리고 급히 무언가를 사야할때나 급 맥주가 먹고싶을때 잘 이용했어요 지하주차장에서 발렛파킹을 다 해주셔서 운전하고 들어오면 차 세워놓고 바로 올라가서 좋았어요 제주 시내기때문에 뭔가 필요하거나 이쁜까페에 가고싶을때 바로바로 갈 수있어요 다만겨울에가서 수영장이용 못 한게아쉽네용 하지만3박이용 해서 귤상자선물을 받아서 넘 기뻐요,2020-01-01,
5663,동욱 김,50,결혼후 첫 여행을 제주도로 하면서 숙소는 연애때 한번 이용했었던 라마다를 선택하였는데 이번에도 굿굿굿 한 선택이었다 다음에 또 제주에 오면 라마다에 묵어야 겠습니다,2020-01-01,
5664,Hwang Soonhyung,50,제주공항 제주시 유명맛집들이 가까이 있는곳 무계획 제주여행의 출발점으로 최적지이네요 우리가족 모두가 만족하는 호텔이었습니당 시원한 전망은 덤이네요,2020-01-01,
5665,연뚜야,40,리셉션직원도 친절하고 침구도 깔끔하고 좋아요 시내에 위치해서 접근성이 좋네요 아주 좋은 호텔은 아닌데 가격대비 만족합니다,2020-01-01,
5666,Help,50,일때문에 왔는데 시청 법원등이 가까워 걸어갈수있습니다 시티전망도 나쁘지않구요 저렴하게 와서 별기대는안했는데 좋네요 렌트안하셔도 버스타고 오실수도있습니다,2020-01-01,
5667,RJH,50,위치가 괜찮고 주변 대중 교통 이용이 편리하며 룸 컨디션이 매우 좋음 1층 편의점이 있어서 여행 준비물을 구입하기 좋음 매트리스는 많이 소프트한 느낌이라 개인적인 호불호는 갈릴 수 있음 가격대비 좋은 호텔이라 생각함,2020-01-01,
5668,규남 문,50,1월 2일부터 2월 중순까지 제주도 프로젝트 수행건으로 장기출장을 오게 되었습니다  작년에도 제주도 출장건이 종종 있어서 그때마다 자주 이용한 호텔입니다  1월 2일부터 1월 21일까지 주말을 제외하고 계속 라마다제주시티호텔에서 숙박하였구요 1월 31일까지 예약되어있고 2월에도 이용예정입니다  그 이유는 1합리적인 가격으로 출장경비처리 가능 2버스 이용하기 편리한 위치 3먹자골목꺼지 걸어서 이용가능 4신축건물이라 깔끔하고 좋음  제주 출장 오실일 있으시면 이용하시길 추천드립니다,2020-01-01,
5669,major109561,50,첫 도착 제일 첫 번째 주차 걱정 아닐까요 친절한 할아버지들 안심시켜주시고 깔끔한 객실 컨디션 최고 적당하고 짜지 않은 조식 문어상 처리도 친절하고 깔끔하고 최고입니닺,2020-01-01,
5670,lem0n0704,30,공항까지 택시10분 7000원미만의 택시비로 이동가능 침구 및 룸상태 최상 허나 욕실 슬리퍼없어 위생상태 염려 카펫도 염려많이 불편했음  설날 조식에 떡국이 빠져있어 당황함 간단히 떡국먹고 공항가려고 현장결재하며 들어갔는데 넘나 당황스려운 중국인들 먹는 만두는 종류별로 있더구만요 현장결재 조식 비추 먹을게 없고 365일 똑같은 메뉴라는 답변들음,2020-01-01,
5671,Myoung eun hye,50,동계훈련을 신제주로 오게 되었는데 훈련 하는동안 라마다호텔에서 편하게 잘 쉬었다 갑니다 가족과 연인과 함께 와도 좋을 것 같아요 조식도 괜찮고 전체적으로 깔끔하고 편리하게 되어있네요  사진이 너무 많아 첨부하진 못했지만 엘리베이터 가는 곳 쪽에 빔으로 실시간 비행기 시간을 알려줘서 너무 편하고 신기했어요 ,2020-01-01,
5672,예진꽃,50,급하게 방문했는데 방도 깔끔하고 직원분들 모두 친절하셔서 좋았습니다 1층 편의점도 있어서 좋았어요 칫솔은 챙겨야합니다  재방문 의사 있습니다,2020-01-01,
5673,SUNGRYONG,50,장소가 좋아요 일층에 세분일레븐도 있고 작은 크레인게임도있어서 애들이좋아할것 같아요 로비도깨끗하고 커피맛도 좋아요,2020-01-01,
5674,커피향기,40,로비를 비롯해 모든 직원분들이 친절하고 수영장을 비롯한 각종 부대시설이 좋았다 잊고 온 물건을 사는데도 편리하고 좋았음 아침식사를 할때 바다뷰도 훌륭해서 밥맛이 더 좋음 로비 피아노 연주도 좋음,2020-01-01,
5675,jumsu170,50,겨울이라 너무 추워서 제주가 따뜻할거 같아서 갔었지요방에서 바다가 보이고 밤에는 피아노치는소리도 좋았습니다 부페 음식도 맛있고 교통도 편리했어요 가끔 제주에 가면 점심부폐는 먹었어요 이번에는 처음으로 투숙하면서 조식을 먹었는데 종류도 많고 맛있었습니다 여름에도 갈 생각입니다,2020-01-01,
5676,ㅡMR Choi,40,버스노선이 좋아서 앱을 활용해 절물휴양림이나 사려니숲길 가기 좋아요 걸어서 동문시장에 가서 전통시장 구경도 하고 맛집 찾아 식사하기도 좋아요 수영장이 깨끗하게 잘 관리되고 있어요 객실 청소 직원들이 인사도 잘하고 청소를 깔끔하게 해요 로비에 있는 직원들이 인사를 좀 더 잘하면 좋겠어요,2020-01-01,
5677,minmink,50,1박만 묵었지만 정말 최고의 호텔이었다 방에 딸린 욕조와 바다가 다 보이는 전망이 최고의 호텔이라는 것을 증명해주는 듯 하다 아침조식도 다양하게 먹을 수 있었던 점도 너무 좋았다 다시 묵고 싶은 호텔이다,2020-01-01,
5678,hangmahn,50,아이들이 2층침대를 아주 좋아했어요 방도 쾌적하고 직원분들도 친절했습니다 수영장도 편하게 이용했어요 시내에서 가까운것도 좋았습니다 로비 피아노연주도 색달랐어요 즐거운 여행했습니다,2020-01-01,
5679,Noh Dahae,50,호텔이 전체적으로 깔끔하고 룸 컨디션도 좋았어요 그리고 방에서 보이는 뷰도 너무 맘에 들었어요 다른 건물로 막힌거없이 탁 트여있구아 그리고 조식이 너무너무 괜찮았어요 다음에 수원 갈 일 있으면 또 라마다에 예약할거 같아요,2020-01-01,
5680,mireepoxy,40,객실온도가 겨울철 치고 다소 낮은듯 합니다 객실온도를 조금 신경쓰면 좋을것 같습니다 여름철엔 객실 사용을 해보지 않아 모르겠네요,2020-01-01,
5681,happy_wings,50,광주시내 최고의 시설을 갖춘 호텔이라 들었는데 생각보다 로비는 안크네요 특급호텔을 기대했는데 시내 중심가에 위치해 접근성 및 시설은 깨끗해서 좋았습니다,2020-01-01,
5682,Yoon Y. Lee,30,체크인 시 직원의 서비스가 그다지 만족스럽지 않았습니다 체크인보다 일직 도착한 고객에게 예약상황이나 객실정비 상황과 관계없이 3시에 다시 오라는 안내만 함 이후 체크아웃 시 직원 분은 친절하셨습니다만 설 연휴라 주변에 갈곳도 없는 상황에서 저런 안내를 듣고 당황했네요,2020-01-01,
5683,mydune,40,석식 특히 맛없음 스테이크 고무같이 질기고 la갈비는 너무 달고 메뉴 없고 전반적으로 망 위치는 좋으나 욕실 청결 상태가 그닥 좋지 않음 객실은 넓고 좋음 주니어 스위트 예약했었음,2020-01-01,
5684,htenor01,50,룸도 아주 쾌적하고 넓었으며 조식 및 석식이 아주 훌륭했습니다 전반적인 시설이 최신 시설이어서 편하고 좋았습니다 특히 키즈룸에서 아이가 자동차침대를 정말 좋아했습니다 감사합니다,2020-01-01,
5685,yus1004,40,주변에 편의점이 없는점이 아쉬웠어요 기찻길 소음이 100차단되진 않았지만 크게 거슬리진 않았어요 오픈한지 얼마 안되서 내부도 깨끗하고 모두 친절했어요,2020-01-01,
5686,YJ M,40,청결하고 친절함 대신 역과의 거리가 애매함 고척돔에서 천천히 걸어 30분임 공연 끝나고 천천히 걸어오는거 추천 호텔 안 편의점 없음 사서 들어오기주말은 결혼식으로 엘레베이터 이용 혼잡 뒷쪽 엘베 이용하면 좀 더 빠름,2020-01-01,
5687,skylook22,40,위치도 찾아가기 편하고 외관도 깔끔하고 방도 넓고 욕실도 깔끔했어요 침대랑 침구도 아주 좋았습니다 푹 잘 쉬었어요 다만 화장실에 비데가 없어서 그점은 조금 아쉬웠네요,2020-01-01,
5688,hn7130,50,병따개가 필요해서 혹시나 하고 요청드렸는데 신속하게 가져다 주셔서 감사했습니다 서비스가 좋아서 더 기억에 남을거 같아요,2020-01-01,
5689,zzzangey,50,주말에 아이들과 다녀왔어요 직원분들 모두 친철하시고 수영장에서도 아주즐겁게 놀았습니다 키즈룸에서 게임도 할수있어 아이들 데리고 가기 참좋아요 깨끗함 다만 어른들이 읽을 만한 책도 비치되어 있었으면 합니다 ,2020-02-01,
5690,yikongyul,50,여행 다니다보면 우리나라 호텔 직원분들이 얼마나 친절한지 새삼 느껴요 근데 그중에서도 이 호텔이 최고에요 아주아주아주 친절해요 라운지에서 제가 커피를 쏟아서 휴지로 닦고 죄송하다고 말씀드렸는데 오히려 다친데는 없냐면서 도와주시고 호텔 숙박 하는 동안 불편함 없이 잘 쉬었다 갑니다 뷰는 특별히 볼 게 없지만 어차피 호텔방에 박혀 쉬다 가는거라 상관 없었어요,2020-02-01,
5691,Su yeol,50,워커힐 호텔을 갈까 생각하다가 병원에서 가까운 로보텔 엠베스더 동대문에 방문했는데 기대이상이었습니다 하루 자고 일어나니 상당히 편안하다는 생각을 했습니다 그래서 하루 더 숙박을 하게 되었습니다 베게가 상당히 편하다는 생각에 체크아웃 하면서 베게 구입가능 여부를 물었습니다 일반적으로는 모르겠다고 말할수도 있지만 어떻게 해서든 알아봐 줄려는 마음이 참 고마웠습니다 결국 월요일이 되서 기여이 알아봐서 알려주기까지 하는 마음이 참 흐뭇했습니다 그래서 이름을 물으니 당연히 할 일이라고 말했습니다 다시한번 물어서 알아냈습니다 오채윤이라는 직원분인데 단순이 편하게 근무하지 않고 고객을 위하려는 마음에 감동했습니다 다시 숙박을 하면 오채윤씨를 한번더 만나고 싶습니다 추후에도 고객을 위한 마음 끝까지 갔으면 합니다 고맙습니다,2020-02-01,
5692,Lee,50,여자친구랑 호캉스하려고 왔는데 너무 잘쉬고갑니다간단히 후기랑 장단점 적을게요  장점 1직원분들이 너무 친절하세요특히 1층 손소독제 주시는분 엄청 정중하고 친절하셔서 들어가자마자 기분이 좋아지더라구요 2객실이 깔끔하고 침대가 너무 푹신하고 좋아요 정말 꿀잠잤습니다 3광장시장평화시장동대문역사문화공원역DDP등 주변 유명시설들과 가까워서 걸어다니기좋아요정말 걸어서 10분내에 모든곳을 다 갈수있어요 4조식이 정말 맛있어요전체적으로 맛이죻아요특히 얼큰 콩나물국 너무 맛있어서 두번 먹었습니다  조금 아쉬운점은 객실내 화장실에 빗이 없어요 씻고나서 머리빗이 없어 조금 아쉽더라구요 그리고 1층에서 체크인못하는게 조금 불편했어요 20층까지 올라갔다가 다시 내려와야 하더라구요  그래도 아주 즐겁게 즐기고갑니다 다음에도 또 방문할꺼같아욥,2020-02-01,
5693,Kibi,50,너무 편안하고 즐거운 호캉스였습니다 시설도 좋았고 특히 방이너무 편안했습니다 특별히 직원이신 Minkie 와 JJ의 친절에 대해 너무 감사드립니다,2020-02-01,
5694,Escape41208570594,50,코로나 바이러스로 힘든 시기인데도 직원분들의 서비스도 좋았고 미소를 잃지 않아서 좋아보였습니다 시설도 전체적으로 괜찮고 방도 넓고 객실 청소도 잘 되어있었습니다 잘 쉬었다 갑니다,2020-02-01,
5695,Bomoonk,50,먼저 노보텔 호텔 쪽으로 체크인 할려고 했으나 추가 요금 지불하고 스위트 쪽으로 업그레이드 하고 라운지 추가를 했어요 체크인 해주신 직원분 너무 친절 하셨고 부대 시설이 많아서 너무 좋았습니다 기념일에 다녀 가지만 다음 에도 꼭 다시 투숙 하고 싶은 호텔이였습니다,2020-02-01,
5696,Julia111111111,20,평소 잠을 잘 못자 주말에 호캉스겸 편히 쉬다오려고 남편과 방문했습니다 공식 홈페이지 통해서 예약했고 예약진행시 요청란에 잠을 잘 못자니 조용한 곳으로 배정해달라고 요청했고 체크인시에도 다시 말씀드렸는데 그 직원분이 메모 확인하여 엘리베이터에서 가장 먼 곳 조용한 방으로 배정해주셨다고하여 편히 쉬려고 들어갔는데 체크인 한 이후부터 약 2시간동안 계속 물건 떨어지는 소리 문 쾅쾅거리는 소리 등등 너무 시끄러워 게스트서비스에 문의했더니 비상계단 앞이고 메이드분이 정리하는 곳 바로 앞이라고 객실을 옮겨주겠다는 얘기를 들었습니다 전혀 객실에 대한 숙지가 없던 직원이 체크인을 시켰던 것 같아 기분이 좋은 투숙은 아니었네요,2020-02-01,
5697,ddunddu,50,다른 신라스테이 지점보다 객실이 훨씬 넓은 것 같아서 답답하진 않았습니다 시설도 낙후되지 않아서 이용에 불편한것도 없었구요 이동동선이 모두 근처에있어서 접근성도 좋고 침구도 푹신하고 따뜻했습니다 호텔 직원분들도 친절하고 체크인 전에 요청한 부분들은 다 적용해주셔서 좋았습니다,2020-02-01,
5698,석희 이,50,깔끔한 공간과 식사 좋았습니다 많은 사람들과 함께 행사를 진행한다면 추천합니다 회의실의 사용도 좋았고 많은 객식의 상태도 좋았으며 특히 이렇게 좋은 공간에 식사가 더 좋게 제공되어 좋았습니다 깔끔한 공간과 식사 좋았습니다 많은 사람들과 함께 행사를 진행한다면 추천합니다 회의실의 사용도 좋았고 많은 객식의 상태도 좋았으며 특히 이렇게 좋은 공간에 식사가 더 좋게 제공되어 좋았습니다,2020-02-01,
5699,Daniel Daehoon Kang,50,딱 방에 들어왔을때 느낌은 방이 너무 깨끗하고 큰 창으로 들어오는 햇살에 기분이 좋더라구요 둘러보니 어메니티도 충분하고 컵도 비닐에 씌여있어 다음사용자가 눈살 찌푸릴 일 없을것 같았습니다 하루종일 방에서 놀 생각이었기에 신라스테이 선택은 정말 옳았습니다 침대도 편안해서 영화보며 와인 한 잔 하는 내내 정말 편안하게 쉬었습니다 조식도 너무 맛있게 잘 먹었고 체크아웃하게 싫어지네요  또 오겠습니다 ,2020-02-01,
5700,박지혜,50,수원쪽이랑도 가깝고 위치도 좋아요 주변에 맛집도 많구요 실내도 항상깔끔하고 직원분들도 항상 친절해서 기분좋게 이용합니다,2020-02-01,
5701,Dona,50,동탄 중심지에 위치해서 주변 먹거리 놀거리도 많고 룸도 깔끔하고 쾌적해서 올때마다 편히 쉬다갑니다 고층에서 바라보는 공원뷰도 너무 좋아요 강추b,2020-02-01,
5702,하라미,50,일본에 있는 여자친구와 천일을 맞아 동탄 신라스테이 호캉스로 결정해서 왔는데 방이 예뻐서 너무 좋네요 다른 리뷰에 비지니스 호텔이라고 안했으면 휴양지 호텔이라고 생각했을 것 같습니다  인천공항버스 내리자 마자 바로 위치했는데 문제는 코로나 때문에 그쪽 문이 막혀있었네요  룸 선택은 가격은 높은 편이지만 추억을 위해 디럭스룸으로 했는데 아깝지 않은 선택이었습니다,2020-02-01,
5703,임대식,50,깨끗하고 깔끔한 객실이 좋아요 직원 분들도 친절하고 자세하게 안내해 주며 필요한 부분에 대해 적절히 설명해 줍니다 다음에 기회되시면 방문하시길 추천해 드려요,2020-02-01,
5704,hjjjjjjj,40,위치가 좋아서 주변에 먹을곳도 많고 영화관도 있어서 편했어요 객실 컨디션은 깔끔하고 정돈된 느낌이었어요 편하게 잘 쉬다 갑니다,2020-02-01,
